symbol,start_date,end_date,start_price,end_price,range_pct,win_days,span_days,win_low_sum_vol,win_amount
sh688480,2026-02-02,2026-02-27,71.82,148.0,1.060707323865219,20,25,700805.34,6384547166.0
sh688480,2026-02-02,2026-03-02,71.82,155.0,1.1581732108047897,20,28,697639.5499999999,6591264144.0
sh688480,2026-02-06,2026-03-02,74.7,155.0,1.0749665327978581,20,24,745305.67,8193650251.0
sh688480,2026-02-09,2026-03-02,77.13,155.0,1.0095941916245303,20,21,771880.2199999999,8814266525.0
sh688480,2026-02-10,2026-03-02,77.29,155.0,1.0054340794410659,20,20,780280.4899999999,8932066711.0
sh688485,2026-03-23,2026-04-14,22.3,45.98,1.0618834080717487,20,22,2132174.8099999996,6980176127.0
sh688485,2026-03-23,2026-04-17,22.3,49.58,1.223318385650224,20,25,2378377.66,8307331979.0
sh688485,2026-03-24,2026-04-17,22.94,49.58,1.161290322580645,20,24,2578110.7399999998,9351491213.0
sh688485,2026-03-30,2026-04-22,22.98,49.69,1.162315056570931,20,23,2640748.0799999996,9820535100.0
sh688485,2026-04-01,2026-04-28,24.01,50.0,1.082465639316951,20,27,2828207.93,11402711209.0
sh688485,2026-04-01,2026-04-29,24.01,55.58,1.314868804664723,20,28,2895165.45,11999487420.0
sh688485,2026-04-02,2026-04-30,24.47,56.91,1.3257049448304046,20,28,2955765.4400000004,12526984971.0
sh688485,2026-04-03,2026-05-06,26.15,57.59,1.2022944550669217,20,33,3009441.0300000003,13038955781.0
sh688485,2026-04-07,2026-05-07,29.68,61.68,1.078167115902965,20,30,2939293.2500000005,13224032085.0
sh688485,2026-07-21,2026-08-17,39.89,80.5,1.018049636500376,20,27,16017626.870000001,7906252774.0
sh688485,2026-07-23,2026-08-18,42.12,92.88,1.2051282051282053,20,26,16111240.629999999,8936929765.0
sh688485,2026-08-04,2026-08-31,47.0,96.6,1.05531914893617,20,27,16457686.41,13292951448.0
sh688486,2023-02-22,2023-03-10,29.38,113.99,2.8798502382573177,20,16,13191851.639999999,7202596558.0
sh688486,2023-02-24,2023-03-10,29.9,113.99,2.812374581939799,20,14,6592445.39,5925026806.0
sh688486,2023-06-29,2023-07-11,36.66,115.99,2.1639388979814513,20,12,669185.4600000002,1191212352.0
sh688486,2023-12-04,2023-12-21,36.19,112.5,2.108593534125449,20,17,885903.6399999999,651626874.0
sh688486,2023-12-04,2023-12-22,36.19,115.68,2.196463111356729,20,18,887135.25,667478559.0
sh688486,2023-12-04,2023-12-29,36.19,120.47,2.3288201160541586,20,25,552185.73,781831048.0
sh688486,2023-12-06,2023-12-29,36.31,120.47,2.3178187827044887,20,23,383001.21,830525580.0
sh688486,2024-12-27,2025-01-23,45.09,94.96,1.106010201818585,20,27,1960942.2400000002,2358244028.0
sh688486,2024-12-27,2025-01-24,45.09,96.85,1.1479263694832555,20,28,1957782.77,2349992237.0
sh688498,2022-12-22,2023-01-10,56.71,135.19,1.3838829130664787,20,19,6505400.37,4461043333.0
sh688498,2022-12-22,2023-01-19,56.71,136.88,1.4136836536766002,20,28,6420624.080000001,3444382293.0
sh688498,2023-03-16,2023-04-10,130.71,308.8,1.3624818300053554,20,25,396526.6,7412626921.0
sh688498,2023-03-17,2023-04-10,131.6,308.8,1.346504559270517,20,24,498548.73,10534934395.0
sh688498,2023-03-21,2023-04-10,134.1,308.8,1.3027591349739,20,20,507935.71,10875811288.0
sh688498,2023-03-22,2023-04-10,135.09,308.8,1.285883485084018,20,19,563845.99,12501588717.0
sh688498,2023-03-29,2023-04-10,143.52,308.8,1.1516164994425862,20,12,578805.3599999999,13228025298.0
sh688498,2023-03-30,2023-04-10,149.67,308.8,1.063205719249015,20,11,583681.6299999999,14418293719.0
sh688498,2023-03-31,2023-04-10,151.0,308.8,1.0450331125827814,20,10,587019.7,14620489075.0
sh688498,2023-06-05,2023-06-15,124.05,295.68,1.3835550181378475,20,10,4873201.42,11030771279.0
sh688498,2023-06-05,2023-06-19,124.05,339.6,1.7376058041112459,20,14,4908086.29,12345485323.0
sh688498,2023-06-09,2023-06-19,125.12,339.6,1.7141943734015346,20,10,3298851.7300000004,15736139403.0
sh688498,2024-02-06,2024-03-01,80.51,162.88,1.0231027201589864,20,24,898601.15,11066986257.0
sh688498,2024-02-06,2024-03-04,80.51,173.8,1.1587380449633584,20,27,939401.76,11787832175.0
sh688498,2024-02-06,2024-03-05,80.51,175.75,1.182958638678425,20,28,963783.69,12356555492.0
sh688498,2024-09-09,2024-10-09,78.3,163.0,1.0817369093231162,20,30,636483.75,6851091406.0
sh688498,2024-09-10,2024-10-09,78.86,163.0,1.066954095866092,20,29,820570.72,9742410189.0
sh688498,2024-09-13,2024-10-21,83.8,185.71,1.216109785202864,20,38,946221.58,12260503215.0
sh688498,2024-09-18,2024-10-21,85.19,185.71,1.179950698438784,20,33,1001615.74,13505024899.0
sh688498,2024-09-20,2024-10-23,85.61,190.96,1.2305805396565823,20,33,1070243.82,15111215940.0
sh688498,2024-09-20,2024-10-24,85.61,193.01,1.2545263403807967,20,34,1116479.11,16194775306.0
sh688498,2024-09-23,2024-10-24,85.81,193.01,1.249271646661228,20,31,1149615.5500000003,16938976128.0
sh688498,2024-09-24,2024-10-24,87.1,193.01,1.2159586681974743,20,30,1170549.56,17478034240.0
sh688498,2024-09-26,2024-10-24,92.0,193.01,1.0979347826086956,20,28,1193404.01,18120527048.0
sh688498,2024-09-27,2024-10-24,96.5,193.01,1.0001036269430053,20,27,1243473.2000000002,19189642875.0
sh688498,2025-08-11,2025-08-27,152.07,319.22,1.0991648582889462,20,16,7464372.830000001,19852251872.0
sh688498,2025-08-11,2025-08-28,152.07,320.14,1.1052147037548496,20,17,7468292.829999999,20291890000.0
sh688498,2025-08-11,2025-09-01,152.07,358.8,1.3594397317025058,20,21,7498726.249999999,21952820678.0
sh688498,2025-08-11,2025-09-02,152.07,399.0,1.6237916748865655,20,22,7543040.590000001,24119206287.0
sh688498,2025-08-11,2025-09-03,152.07,422.4,1.777668179128033,20,23,7588503.54,26331362727.0
sh688498,2025-08-15,2025-09-03,179.96,422.4,1.3471882640586794,20,19,4036552.46,31958982641.0
sh688499,2021-07-02,2021-07-29,155.03,319.45,1.060568922144101,20,27,657000.7300000001,14061680336.0
sh688499,2021-07-05,2021-07-30,165.18,359.88,1.1787141300399564,20,25,604501.18,13598618790.0
sh688502,2024-09-23,2024-10-09,70.1,149.0,1.125534950071327,20,16,201931.30000000002,1935936706.0
sh688502,2024-09-23,2024-10-10,70.1,153.34,1.1874465049928675,20,17,228829.97,2315321774.0
sh688502,2024-09-23,2024-10-18,70.1,159.82,1.279885877318117,20,25,337386.72,3843845509.0
sh688502,2024-09-23,2024-10-21,70.1,191.78,1.7358059914407993,20,28,370039.66000000003,4479842426.0
sh688502,2024-09-23,2024-10-22,70.1,217.2,2.0984308131241085,20,29,413451.50000000006,5397074102.0
sh688502,2024-09-24,2024-10-22,70.52,217.2,2.079977311401021,20,28,467499.35,6958365560.0
sh688502,2024-09-25,2024-10-22,75.83,217.2,1.8643017275484635,20,27,480853.92,7361494572.0
sh688502,2024-09-26,2024-10-22,76.06,217.2,1.8556402839863262,20,26,485180.45999999996,7558308926.0
sh688502,2024-09-27,2024-10-31,80.88,219.0,1.7077151335311576,20,34,505000.24,8077392629.0
sh688502,2024-09-30,2024-11-01,90.0,262.8,1.92,20,32,539407.79,9038225189.0
sh688502,2024-10-08,2024-11-01,109.91,262.8,1.3910472204530984,20,24,548133.2300000001,9476337467.0
sh688502,2024-10-14,2024-11-01,110.11,262.8,1.3867042048860232,20,18,552397.7000000001,9842909065.0
sh688502,2024-10-14,2024-11-06,110.11,277.79,1.5228407955680683,20,23,537320.9,9930327341.0
sh688502,2024-10-14,2024-11-08,110.11,305.99,1.77894832440287,20,25,522649.05,10267825707.0
sh688502,2024-10-15,2024-11-11,117.02,366.88,2.1351905657152623,20,27,522885.96,10771081045.0
sh688502,2024-10-16,2024-11-11,119.49,366.88,2.070382458783162,20,26,520956.58999999997,11113118554.0
sh688502,2024-10-17,2024-11-11,127.08,366.88,1.8870003147623544,20,25,520749.88,11386150258.0
sh688502,2024-10-18,2024-11-11,129.9,366.88,1.8243264049268668,20,24,517162.96,11583647053.0
sh688502,2024-10-21,2024-11-11,167.8,366.88,1.1864123957091772,20,21,507494.29000000004,11679398075.0
sh688502,2024-10-22,2024-11-11,170.0,366.88,1.1581176470588237,20,20,488632.02,11434361687.0
sh688502,2024-10-30,2024-11-11,177.85,366.88,1.0628619623278044,20,12,461794.18000000005,11001292288.0
sh688502,2024-10-31,2024-11-11,182.71,366.88,1.0079908051009796,20,11,428089.80000000005,11044682451.0
sh688503,2022-12-30,2023-01-06,66.02,164.01,1.484247197818843,20,7,1987536.98,8683013835.0
sh688503,2023-05-12,2023-05-24,46.45,118.68,1.5550053821313239,20,12,1187934.72,1452944364.0
sh688503,2023-05-16,2023-05-24,48.41,118.68,1.4515595951249747,20,8,804009.1900000001,1866837195.0
sh688503,2024-02-02,2024-02-28,25.53,54.65,1.1406188797493142,20,26,13934629.240000002,3123514062.0
sh688503,2024-02-02,2024-03-04,25.53,55.99,1.1931061496278885,20,31,13901875.950000001,2960395610.0
sh688503,2024-02-02,2024-03-06,25.53,58.33,1.2847630238934586,20,33,11558287.050000003,2947833848.0
sh688503,2024-02-02,2024-03-08,25.53,60.9,1.3854289071680372,20,35,11553371.61,3012585017.0
sh688503,2024-02-08,2024-03-11,27.72,63.18,1.2792207792207795,20,32,7353775.91,3083705552.0
sh688503,2024-02-08,2024-03-12,27.72,65.38,1.3585858585858586,20,33,7351313.010000001,3159960109.0
sh688503,2024-02-08,2024-03-14,27.72,67.56,1.4372294372294374,20,35,7326608.31,3184708021.0
sh688503,2024-10-16,2024-11-05,30.72,67.2,1.1875,20,20,2014575.5599999998,9316206774.0
sh688503,2024-10-16,2024-11-06,30.72,72.66,1.365234375,20,21,2152360.96,10416865274.0
sh688503,2024-10-16,2024-11-12,30.72,73.16,1.3815104166666665,20,27,32665438.65,13849351555.0
sh688503,2024-10-17,2024-11-12,30.73,73.16,1.3807354376830459,20,26,32747132.79,14480177279.0
sh688503,2024-10-18,2024-11-12,30.73,73.16,1.3807354376830459,20,25,45776843.45,15248249070.0
sh688503,2024-10-22,2024-11-12,32.58,73.16,1.2455494168201349,20,21,45908800.19,16163201337.0
sh688503,2024-10-23,2024-11-12,33.38,73.16,1.1917315757938884,20,20,56086310.690000005,17106703102.0
sh688503,2024-10-24,2024-11-12,35.28,73.16,1.0736961451247162,20,19,56100500.330000006,17362608233.0
sh688503,2024-10-25,2024-11-12,35.6,73.16,1.0550561797752809,20,18,56203380.14,18013241391.0
sh688506,2023-01-06,2023-02-02,28.75,89.84,2.1248695652173915,20,27,7694938.269999999,6171881439.0
sh688506,2023-01-09,2023-02-02,34.0,89.84,1.6423529411764708,20,24,7490937.859999999,5611670538.0
sh688506,2023-01-10,2023-02-02,37.01,89.84,1.4274520399891921,20,23,7367078.899999999,5244245865.0
sh688506,2023-01-11,2023-02-02,39.4,89.84,1.2802030456852793,20,22,7324381.75,5191820923.0
sh688506,2023-01-12,2023-02-02,39.66,89.84,1.2652546646495213,20,21,801390.05,5053594661.0
sh688506,2023-01-13,2023-02-02,41.51,89.84,1.164297759576006,20,20,761772.62,4976296961.0
sh688507,2026-04-28,2026-05-25,88.09,187.79,1.1317970257690995,20,27,1143333.44,15732589266.0
sh688507,2026-04-28,2026-05-26,88.09,199.32,1.2626858894312631,20,28,1261094.03,18060614526.0
sh688507,2026-04-30,2026-05-26,88.88,199.32,1.2425742574257428,20,26,1540784.0100000002,23538799170.0
sh688507,2026-05-14,2026-05-26,92.0,199.32,1.1665217391304346,20,12,1705198.5999999999,26349225889.0
sh688507,2026-05-14,2026-06-08,92.0,228.0,1.4782608695652173,20,25,2036837.8599999999,33262242245.0
sh688507,2026-05-14,2026-06-09,92.0,246.9,1.6836956521739133,20,26,2152157.5599999996,36201031495.0
sh688507,2026-05-14,2026-06-10,92.0,256.0,1.7826086956521738,20,27,2251206.63,38802296763.0
sh688507,2026-05-15,2026-06-10,92.71,256.0,1.7612986732822784,20,26,2343817.57,41094324559.0
sh688507,2026-05-18,2026-06-10,121.79,256.0,1.101978815994745,20,23,2385237.1499999994,43406211563.0
sh688507,2026-06-02,2026-06-26,144.59,299.0,1.0679161767757104,20,24,2084263.5099999998,46474574675.0
sh688507,2026-06-02,2026-06-29,144.59,306.85,1.1222076215505914,20,27,2034608.2699999998,46537439952.0
sh688511,2024-09-18,2024-10-18,9.4,19.99,1.1265957446808508,20,30,770662.3,0.0
sh688511,2024-09-19,2024-10-18,9.56,19.99,1.0910041841004183,20,29,935506.1400000001,0.0
sh688511,2024-09-20,2024-10-18,9.77,19.99,1.046059365404299,20,28,953911.44,0.0
sh688511,2024-09-23,2024-10-18,9.8,19.99,1.0397959183673464,20,25,974128.6799999998,0.0
sh688511,2024-09-24,2024-10-18,9.97,19.99,1.0050150451354058,20,24,1011755.2999999999,0.0
sh688511,2024-09-27,2024-10-31,10.9,22.9,1.1009174311926602,20,34,1111157.72,0.0
sh688511,2024-09-30,2024-11-01,11.66,24.18,1.0737564322469981,20,32,1182056.86,0.0
sh688516,2024-09-10,2024-10-09,33.06,66.33,1.0063520871143372,20,29,1704306.81,7347546220.0
sh688516,2024-09-20,2024-10-09,33.09,66.33,1.0045330915684496,20,19,1976396.46,9284417917.0
sh688516,2025-12-31,2026-01-26,45.21,101.0,1.2340190223401901,20,26,3090499.82,19965358921.0
sh688516,2025-12-31,2026-01-27,45.21,104.5,1.3114355231143553,20,27,3314584.85,22345498639.0
sh688516,2025-12-31,2026-01-29,45.21,104.56,1.3127626631276268,20,29,3586281.1900000004,25516754404.0
sh688516,2026-01-05,2026-01-29,45.22,104.56,1.312251216275984,20,24,3699712.56,26758312841.0
sh688516,2026-01-07,2026-01-29,50.0,104.56,1.0912000000000002,20,22,3770630.24,27977420483.0
sh688516,2026-01-07,2026-02-03,50.0,116.24,1.3247999999999998,20,27,3698030.74,28397146974.0
sh688516,2026-01-08,2026-02-04,51.06,127.5,1.4970622796709754,20,27,3836978.0000000005,31124099379.0
sh688516,2026-01-14,2026-02-04,53.91,127.5,1.3650528658875904,20,21,3874439.52,32757044945.0
sh688516,2026-01-15,2026-02-04,55.08,127.5,1.3148148148148149,20,20,4032111.6200000006,38243295116.0
sh688516,2026-01-16,2026-02-04,58.68,127.5,1.1728016359918199,20,19,4031022.4499999997,38954067909.0
sh688516,2026-01-19,2026-02-04,63.43,127.5,1.010089862840927,20,16,3982497.79,39186836013.0
sh688516,2026-01-20,2026-02-04,63.6,127.5,1.0047169811320753,20,15,3943957.86,39355200628.0
sh688516,2026-01-21,2026-02-04,63.72,127.5,1.0009416195856873,20,14,3965403.46,39997161110.0
sh688518,2021-07-05,2021-07-30,17.48,36.18,1.0697940503432495,20,25,2376717.15,6099906258.0
sh688518,2021-07-06,2021-08-02,18.0,38.37,1.1316666666666664,20,27,2451175.5900000003,6514270170.0
sh688518,2021-07-07,2021-08-02,18.32,38.37,1.0944323144104802,20,26,2590657.2500000005,7094395924.0
sh688519,2026-05-21,2026-06-16,180.18,375.0,1.0812520812520812,20,26,1599563.51,39299425686.0
sh688519,2026-05-21,2026-06-17,180.18,409.9,1.2749472749472748,20,27,1633202.6799999997,41579261233.0
sh688519,2026-05-22,2026-06-17,184.0,409.9,1.2277173913043478,20,26,1654564.72,43494448215.0
sh688519,2026-05-26,2026-06-17,187.0,409.9,1.1919786096256684,20,22,1652944.9000000001,45055449899.0
sh688519,2026-05-27,2026-06-17,196.6,409.9,1.0849440488301116,20,21,1629057.96,46901455610.0
sh688519,2026-06-02,2026-06-17,203.66,409.9,1.0126681724442697,20,15,1591385.0499999998,47225683892.0
sh688519,2026-06-02,2026-06-26,203.66,439.82,1.1595796916429344,20,24,1586902.19,48553663668.0
sh688519,2026-06-08,2026-06-26,216.0,439.82,1.0362037037037037,20,18,1560083.27,51366115081.0
sh688521,2024-09-18,2024-10-09,24.45,51.6,1.110429447852761,20,21,1370860.6099999999,4837735919.0
sh688521,2024-09-23,2024-10-09,24.72,51.6,1.087378640776699,20,16,2768730.7199999997,11432899000.0
sh688521,2024-09-24,2024-10-09,24.83,51.6,1.078131292790979,20,15,2953447.659999999,12446311737.0
sh688521,2025-08-12,2025-09-15,97.56,200.0,1.0500205002050018,20,34,4994967.04,70945958123.0
sh688521,2025-08-12,2025-09-22,97.56,207.6,1.1279212792127922,20,41,5956856.970000001,92375688412.0
sh688521,2025-08-15,2025-09-25,103.96,212.0,1.039245863793767,20,41,6279792.79,103307630419.0
sh688521,2025-08-18,2025-09-25,104.32,212.0,1.0322085889570554,20,38,6371539.750000001,105989865519.0
sh688522,2023-07-13,2023-07-18,20.54,60.88,1.963972736124635,20,5,3055473.83,1775040187.0
sh688522,2023-07-13,2023-07-19,20.54,61.2,1.9795520934761446,20,6,3060646.31,1814523077.0
sh688522,2024-12-18,2024-12-30,27.53,60.06,1.1816200508536143,20,12,2836062.94,3434822845.0
sh688523,2025-12-17,2026-01-07,37.77,80.75,1.1379401641514426,20,21,4845041.1,23396011125.0
sh688523,2025-12-17,2026-01-08,37.77,81.8,1.1657400052952074,20,22,4859477.37,24340319780.0
sh688523,2025-12-17,2026-01-09,37.77,84.46,1.2361662695260787,20,23,27818125.35,25543015881.0
sh688523,2025-12-17,2026-01-12,37.77,94.7,1.5072809107757479,20,26,27867543.61,26785007516.0
sh688523,2025-12-23,2026-01-12,38.2,94.7,1.4790575916230364,20,20,47330544.53,28382577722.0
sh688523,2025-12-24,2026-01-12,38.21,94.7,1.4784087935095527,20,19,46893107.74,27582258201.0
sh688523,2025-12-25,2026-01-12,40.02,94.7,1.3663168415792102,20,18,46933800.510000005,28382808514.0
sh688523,2025-12-26,2026-01-12,41.4,94.7,1.28743961352657,20,17,46862946.81999999,28456064816.0
sh688523,2025-12-29,2026-01-12,41.9,94.7,1.260143198090692,20,14,46755890.24,28258198320.0
sh688525,2023-03-07,2023-04-03,24.69,51.88,1.1012555690562982,20,27,18250393.310000002,10162470462.0
sh688525,2023-03-08,2023-04-04,25.87,61.34,1.3710862002319288,20,27,18254969.49,10697487964.0
sh688525,2023-03-09,2023-04-06,29.35,71.45,1.434412265758092,20,28,18280169.41,11481223147.0
sh688525,2023-03-13,2023-04-07,30.35,75.25,1.4794069192751236,20,25,36005157.64,12139013355.0
sh688525,2023-03-13,2023-04-10,30.35,85.7,1.8237232289950578,20,28,36024898.769999996,12981989491.0
sh688525,2023-03-20,2023-04-11,31.69,97.89,2.0889870621647204,20,22,36042628.97,13952624625.0
sh688525,2023-03-21,2023-04-11,31.78,97.89,2.080239144115796,20,21,20589661.29,16885269008.0
sh688525,2023-03-22,2023-04-11,31.83,97.89,2.0754005655042413,20,20,20610262.39,17500127699.0
sh688525,2023-03-23,2023-04-11,32.0,97.89,2.0590625,20,19,20700398.81,18712682163.0
sh688525,2023-03-24,2023-04-21,35.94,107.98,2.0044518642181415,20,28,20679336.520000003,19684644337.0
sh688525,2023-03-29,2023-04-21,36.21,107.98,1.9820491576912453,20,23,20609375.47,19994527160.0
sh688525,2023-03-30,2023-04-21,39.6,107.98,1.7267676767676767,20,22,20637209.310000002,21864945977.0
sh688525,2023-03-31,2023-04-21,41.2,107.98,1.620873786407767,20,21,20604878.230000004,22387982592.0
sh688525,2023-04-03,2023-04-21,45.18,107.98,1.3899955732625058,20,18,20596554.540000007,22930511344.0
sh688525,2023-04-04,2023-04-21,50.0,107.98,1.1596000000000002,20,17,20568326.080000002,23415535901.0
sh688525,2024-09-24,2024-10-09,40.13,84.09,1.0954398205831049,20,15,3204520.85,17284541051.0
sh688528,2024-09-09,2024-10-08,6.31,13.99,1.2171156893819335,20,29,400144.04000000004,404087136.0
sh688528,2024-09-18,2024-10-08,6.32,13.99,1.2136075949367089,20,20,637255.1299999999,674382648.0
sh688528,2024-09-19,2024-10-08,6.43,13.99,1.1757387247278386,20,19,898705.57,988296727.0
sh688528,2024-09-23,2024-10-08,6.66,13.99,1.1006006006006004,20,15,945659.7899999998,1047533680.0
sh688528,2024-09-24,2024-10-08,6.9,13.99,1.0275362318840577,20,14,1057178.47,1189625756.0
sh688530,2026-01-27,2026-02-26,18.07,39.59,1.1909241837299391,20,30,2697939.1599999997,7490281400.0
sh688530,2026-01-27,2026-02-27,18.07,42.68,1.3619258439402322,20,31,2861052.1,8210033274.0
sh688530,2026-01-27,2026-03-02,18.07,42.9,1.3741007194244603,20,34,2941492.94,8621874021.0
sh688530,2026-01-28,2026-03-02,18.81,42.9,1.280701754385965,20,33,3158981.35,9598222219.0
sh688530,2026-01-30,2026-03-02,20.06,42.9,1.1385842472582253,20,31,3212000.46,9920954947.0
sh688530,2026-02-02,2026-03-02,20.64,42.9,1.0784883720930232,20,28,3142570.0600000005,10016787490.0
sh688530,2026-04-02,2026-04-30,27.66,56.34,1.0368763557483733,20,28,2834592.31,11061445058.0
sh688530,2026-04-03,2026-05-06,28.2,58.32,1.0680851063829788,20,33,2982324.95,12030279989.0
sh688530,2026-04-07,2026-05-06,28.24,58.32,1.0651558073654392,20,29,3064382.4000000004,12695257924.0
sh688530,2026-06-08,2026-06-25,44.8,91.88,1.0508928571428573,20,17,2577052.27,16298317670.0
sh688530,2026-06-08,2026-06-29,44.8,99.8,1.2276785714285716,20,21,2736874.49,18340659517.0
sh688530,2026-06-08,2026-06-30,44.8,103.16,1.3026785714285714,20,22,2813751.6500000004,19377293041.0
sh688530,2026-06-08,2026-07-01,44.8,103.84,1.317857142857143,20,23,2907096.0800000005,20571329507.0
sh688530,2026-06-09,2026-07-01,46.24,103.84,1.245674740484429,20,22,3097829.31,23038064676.0
sh688530,2026-06-10,2026-07-01,48.48,103.84,1.1419141914191422,20,21,3125889.22,23497278404.0
sh688531,2023-09-15,2023-09-27,58.55,136.66,1.334073441502989,20,12,457271.5,935595549.0
sh688531,2026-03-23,2026-05-06,62.8,125.98,1.006050955414013,20,44,1031750.3,9641130195.0
sh688531,2026-03-23,2026-05-07,62.8,133.33,1.1230891719745224,20,45,1154793.23,11395848328.0
sh688531,2026-04-03,2026-05-07,64.1,133.33,1.0800312012480502,20,34,1250501.02,12873295973.0
sh688531,2026-04-03,2026-05-11,64.1,136.5,1.1294851794071765,20,38,1359304.35,14559515749.0
sh688531,2026-04-03,2026-05-12,64.1,137.77,1.1492979719188772,20,39,1446986.03,15898145335.0
sh688531,2026-04-03,2026-05-15,64.1,139.0,1.168486739469579,20,42,1709109.07,19702628868.0
sh688531,2026-04-03,2026-05-18,64.1,141.66,1.2099843993759754,20,45,1799221.55,21114090812.0
sh688531,2026-04-03,2026-05-19,64.1,146.58,1.2867394695787837,20,46,1901568.04,22707460939.0
sh688531,2026-04-03,2026-05-20,64.1,164.01,1.5586583463338535,20,47,2038963.76,25008690840.0
sh688531,2026-04-07,2026-05-20,64.23,164.01,1.5534796823914054,20,43,2154567.32,26930823247.0
sh688531,2026-04-08,2026-05-22,67.74,168.87,1.4929140832595218,20,44,2235370.0500000003,28436595063.0
sh688531,2026-04-09,2026-05-25,70.5,179.0,1.5390070921985815,20,46,2288088.0300000003,29800529720.0
sh688531,2026-04-10,2026-05-25,72.82,179.0,1.4581159022246637,20,45,2343110.3800000004,30943666725.0
sh688531,2026-04-13,2026-05-25,73.2,179.0,1.4453551912568305,20,42,2407386.62,32261564522.0
sh688531,2026-04-14,2026-05-28,79.96,195.5,1.4449724862431217,20,44,2434266.49,33451263232.0
sh688533,2021-10-29,2021-11-08,15.36,32.82,1.13671875,20,10,720893.74,1605140676.0
sh688533,2021-10-29,2021-11-09,15.36,34.2,1.2265625000000004,20,11,839221.9800000001,1998682133.0
sh688533,2021-10-29,2021-11-10,15.36,34.24,1.229166666666667,20,12,911977.35,2253511893.0
sh688533,2021-10-29,2021-11-11,15.36,40.5,1.63671875,20,13,1004061.8900000001,2615174373.0
sh688533,2021-10-29,2021-11-12,15.36,41.49,1.7011718750000004,20,14,1083431.52,2929674640.0
sh688533,2021-10-29,2021-11-15,15.36,46.88,2.0520833333333335,20,17,1172390.33,3312874608.0
sh688533,2021-10-29,2021-11-23,15.36,47.83,2.1139322916666665,20,25,1441628.83,4559211654.0
sh688533,2021-10-29,2021-11-24,15.36,54.86,2.5716145833333335,20,26,1494009.4200000004,4917203929.0
sh688533,2021-11-01,2021-11-24,15.42,54.86,2.557717250324254,20,23,1572524.5899999999,5382742516.0
sh688533,2021-11-02,2021-11-24,17.09,54.86,2.2100643651258047,20,22,1591647.89,5536949922.0
sh688533,2021-11-03,2021-11-24,18.45,54.86,1.973441734417344,20,21,1568848.8499999999,5612132717.0
sh688533,2021-11-04,2021-11-24,19.15,54.86,1.8647519582245433,20,20,1546613.64,5666691828.0
sh688533,2021-11-05,2021-11-24,23.5,54.86,1.334468085106383,20,19,1438767.95,5502144533.0
sh688535,2023-06-28,2023-07-13,55.0,111.0,1.018181818181818,20,15,620127.98,4575181375.0
sh688535,2023-06-28,2023-07-14,55.0,125.99,1.2907272727272727,20,16,705023.94,5688735693.0
sh688535,2023-06-30,2023-07-14,57.9,125.99,1.175993091537133,20,14,1012994.5299999999,9789343941.0
sh688535,2023-07-04,2023-07-14,59.2,125.99,1.1282094594594594,20,10,1073791.0,10441818093.0
sh688535,2024-02-06,2024-03-08,47.03,95.77,1.0363597703593448,20,31,699595.6099999999,5172405427.0
sh688535,2024-02-06,2024-03-11,47.03,96.5,1.0518817775887732,20,34,723099.9199999999,5474005561.0
sh688535,2024-02-06,2024-03-12,47.03,102.88,1.1875398681692535,20,35,744432.57,5776376424.0
sh688535,2024-09-23,2024-10-09,46.68,95.77,1.0516281062553556,20,16,411167.53,2595985888.0
sh688535,2024-09-24,2024-10-09,46.8,95.77,1.0463675213675212,20,15,858077.0400000002,6257517300.0
sh688536,2024-09-24,2024-10-09,66.8,145.0,1.1706586826347305,20,15,366594.34,3621771046.0
sh688536,2024-09-25,2024-10-09,72.05,145.0,1.012491325468425,20,14,781951.6399999999,9123229122.0
sh688543,2024-03-26,2024-04-02,26.81,53.98,1.0134278254382694,20,7,4815853.52,1645311725.0
sh688543,2024-03-26,2024-04-09,26.81,54.48,1.032077582991421,20,14,4811353.829999999,1652108731.0
sh688543,2024-03-26,2024-04-10,26.81,54.85,1.0458784035807538,20,15,4815520.739999999,1680289344.0
sh688543,2024-03-26,2024-04-19,26.81,55.39,1.0660201417381576,20,24,4773446.289999999,1497077667.0
sh688543,2024-03-28,2024-04-19,26.87,55.39,1.0614067733531818,20,22,3524498.2999999993,1524568086.0
sh688543,2024-05-23,2024-06-05,28.26,60.0,1.1231422505307855,20,13,3469795.7,1610673076.0
sh688545,2026-06-03,2026-07-01,74.01,148.38,1.0048642075395215,20,28,4281478.260000001,46068068458.0
sh688548,2026-06-08,2026-06-30,25.97,54.98,1.1170581440123217,20,22,8597832.82,29810794780.0
sh688548,2026-06-08,2026-07-01,25.97,57.31,1.206777050442819,20,23,9009274.91,32657167524.0
sh688548,2026-06-09,2026-07-01,26.51,57.31,1.1618257261410787,20,22,10517311.100000001,42022625634.0
sh688548,2026-06-10,2026-07-01,27.33,57.31,1.096963044273692,20,21,10808979.13,43918695243.0
sh688548,2026-06-15,2026-07-01,27.8,57.31,1.0615107913669064,20,16,11015348.680000002,45561179545.0
sh688548,2026-06-16,2026-07-01,28.45,57.31,1.0144112478031637,20,15,11254565.92,48963262280.0
sh688549,2024-09-18,2024-10-22,4.96,10.27,1.070564516129032,20,34,8193924.87,6368884147.0
sh688549,2024-09-24,2024-10-22,5.03,10.27,1.0417495029821073,20,28,9321643.549999999,7467516234.0
sh688549,2024-09-24,2024-10-28,5.03,10.55,1.0974155069582507,20,34,11479100.88,9548112012.0
