symbol,stock_name,industry,market,start_date,end_date,start_price,end_price,range_pct,win_days,span_days,win_low_sum_vol,win_amount,avg_amount,is_st,is_new,has_zero_vol,ipo_dt,days_since_ipo,status
sz000973,佛塑科技,C29橡胶和塑料制品业,SZ,2009-01-08,2009-02-10,2.93,5.89,1.0102389078498293,20,33,6213972.84,2686494460.0,134324723.0,False,False,False,2000-05-25,3150.0,1
sz000977,浪潮信息,C39计算机、通信和其他电子设备制造业,SZ,2010-10-18,2010-11-05,12.96,26.26,1.0262345679012346,20,18,2038805.96,3841603512.0,192080175.6,False,False,False,2000-06-08,3784.0,1
sz000980,众泰汽车,C36汽车制造业,SZ,2007-01-18,2007-02-26,3.56,7.57,1.1264044943820224,20,39,1054370.72,527794982.0,26389749.1,False,False,False,2000-06-16,2407.0,1
sz000981,山子高科,C36汽车制造业,SZ,2007-06-26,2007-08-16,7.29,15.15,1.0781893004115228,20,51,393846.63999999996,399002772.0,19950138.6,False,False,False,2000-06-22,2560.0,1
sz000983,山西焦煤,B06煤炭开采和洗选业,SZ,2021-08-03,2021-09-09,7.7,16.71,1.1701298701298701,20,37,31130763.470000003,34000447574.0,1700022378.7,False,False,False,2000-07-26,7678.0,1
sz000985,大庆华科,C26化学原料和化学制品制造业,SZ,2015-07-09,2015-07-24,12.31,27.17,1.20714865962632,20,15,1154792.76,2371063180.0,118553159.0,False,False,False,2000-07-26,5461.0,1
sz000987,越秀资本,J69其他金融业,SZ,2014-12-09,2014-12-22,10.26,24.2,1.3586744639376218,20,13,3764862.9899999998,8061350188.0,403067509.4,False,False,False,2000-07-18,5257.0,1
sz000989,九芝堂,C27医药制造业,SZ,2015-05-25,2015-06-12,22.22,48.15,1.1669666966696668,20,18,1934150.86,8606638190.0,430331909.5,False,False,False,2000-06-28,5444.0,1
sz000990,诚志股份,C26化学原料和化学制品制造业,SZ,2007-06-05,2007-08-03,9.32,19.28,1.0686695278969958,20,59,1933733.5999999999,2801691183.0,140084559.15,False,False,False,2000-07-06,2525.0,1
sz000993,闽东电力,D44电力、热力生产和供应业,SZ,2019-02-22,2019-03-21,4.95,10.42,1.1050505050505048,20,27,3333390.71,2351292371.0,117564618.55,False,False,False,2000-07-31,6780.0,1
sz000995,皇台酒业,C15酒、饮料和精制茶制造业,SZ,2019-03-29,2019-04-22,4.37,8.8,1.013729977116705,20,24,1195499.9000000001,710313714.0,35515685.7,False,False,False,2000-08-07,6808.0,1
sz000997,新 大 陆,I65软件和信息技术服务业,SZ,2009-09-07,2009-10-12,7.3,14.91,1.0424657534246577,20,35,9484239.81,11399875886.0,569993794.3,False,False,False,2000-08-07,3318.0,1
sz000998,隆平高科,A05农、林、牧、渔专业及辅助性活动,SZ,2008-04-03,2008-04-29,13.11,27.68,1.1113653699466055,20,26,2129357.27,4426440949.0,221322047.45,False,False,False,2000-12-11,2670.0,1
sz001203,大中矿业,B08黑色金属矿采选业,SZ,2021-05-10,2021-05-21,10.78,29.44,1.730983302411874,20,11,9173255.379999999,23323959554.0,1166197977.7,False,True,False,2021-05-10,0.0,1
sz001206,依依股份,C41其他制造业,SZ,2021-05-18,2021-05-27,53.52,115.8,1.1636771300448427,20,9,913341.1300000001,8409582068.0,420479103.4,False,True,False,2021-05-18,0.0,1
sz001208,华菱线缆,C38电气机械和器材制造业,SZ,2021-06-24,2021-07-08,4.4,13.7,2.1136363636363633,20,14,5087259.76,6198226804.0,309911340.2,False,True,False,2021-06-24,0.0,1
sz001209,洪兴股份,C18纺织服装、服饰业,SZ,2024-11-18,2024-12-05,13.6,27.95,1.0551470588235294,20,17,1363442.04,2781212050.0,139060602.5,False,False,False,2021-07-23,1214.0,1
sz001211,双枪科技,C20木材加工和木、竹、藤、棕、草制品业,SZ,2026-04-16,2026-05-18,30.2,60.47,1.0023178807947022,20,32,1406860.5300000003,6085707356.0,304285367.8,False,False,False,2021-08-05,1715.0,1
sz001212,中旗新材,C30非金属矿物制品业,SZ,2022-05-10,2022-06-07,23.81,47.84,1.009239815203696,20,28,949348.04,3503849850.0,175192492.5,False,False,False,2021-08-23,260.0,1
sz001215,千味央厨,C14食品制造业,SZ,2021-09-06,2021-10-11,18.85,66.3,2.5172413793103443,20,35,677526.29,4088560365.0,204428018.25,False,True,False,2021-09-06,0.0,1
sz001216,华瓷股份,C30非金属矿物制品业,SZ,2026-09-11,2026-09-23,14.25,29.12,1.0435087719298246,20,12,1493750.6,500205346.0,25010267.3,False,False,False,2021-10-19,1788.0,1
sz001222,源飞宠物,C41其他制造业,SZ,2022-08-18,2022-08-31,16.45,46.55,1.829787234042553,20,13,1526778.1099999996,5774152561.0,288707628.05,False,True,False,2022-08-18,0.0,1
sz001223,欧克科技,C35专用设备制造业,SZ,2022-12-14,2023-01-10,32.74,79.79,1.437080024434942,20,27,5536704.79,4382848104.0,219142405.2,False,True,False,2022-12-12,2.0,1
sz001229,魅视科技,C39计算机、通信和其他电子设备制造业,SZ,2024-02-08,2024-03-14,19.44,39.44,1.0288065843621395,20,35,567716.48,1831584873.0,91579243.65,False,False,False,2022-08-08,549.0,1
sz001234,泰慕士,C18纺织服装、服饰业,SZ,2022-01-11,2022-01-21,19.84,51.03,1.572076612903226,20,10,1797258.0,6448588875.0,322429443.75,False,True,False,2022-01-11,0.0,1
sz001236,弘业期货,J67资本市场服务,SZ,2022-08-05,2022-09-01,2.23,12.68,4.68609865470852,20,27,3088441.83,3143494396.0,157174719.8,False,True,False,2022-08-05,0.0,1
sz001238,浙江正特,C21家具制造业,SZ,2022-09-19,2022-09-28,19.26,43.44,1.2554517133956384,20,9,1666434.0299999998,5224896872.0,261244843.6,False,True,False,2022-09-19,0.0,1
sz001258,立新能源,D44电力、热力生产和供应业,SZ,2022-07-27,2022-08-17,4.06,19.19,3.7266009852216753,20,21,9665392.84,15734014692.0,786700734.6,False,True,False,2022-07-27,0.0,1
sz001259,利仁科技,C38电气机械和器材制造业,SZ,2026-04-16,2026-05-18,30.49,66.55,1.1826828468350281,20,32,348543.94,1460761912.0,73038095.6,False,False,False,2022-08-31,1324.0,1
sz001260,坤泰股份,C36汽车制造业,SZ,2023-02-16,2023-02-27,17.12,38.5,1.2488317757009346,20,11,1782336.69,4674621211.0,233731060.55,False,True,False,2023-02-16,0.0,1
sz001267,汇绿生态,C39计算机、通信和其他电子设备制造业,SZ,2021-12-07,2021-12-22,5.34,10.92,1.0449438202247192,20,15,8629602.71,6137203271.0,306860163.55,False,True,False,2021-11-17,20.0,1
sz001268,联合精密,C34通用设备制造业,SZ,2023-08-25,2023-09-18,19.99,41.9,1.0960480240120063,20,24,1133508.1300000001,3626065490.0,181303274.5,False,False,False,2022-06-30,421.0,1
sz001269,欧晶科技,C42废弃资源综合利用业,SZ,2022-09-30,2022-11-03,18.78,96.86,4.157614483493077,20,34,1414849.8200000005,9085363832.0,454268191.6,False,True,False,2022-09-30,0.0,1
sz001270,铖昌科技,C39计算机、通信和其他电子设备制造业,SZ,2022-06-06,2022-06-27,26.02,115.29,3.4308224442736357,20,21,1000376.8999999999,9783929613.0,489196480.65,False,True,False,2022-06-06,0.0,1
sz001282,三联锻造,C36汽车制造业,SZ,2023-05-25,2023-06-01,13.75,36.36,1.6443636363636362,20,7,19022489.540000003,5780403784.0,289020189.2,False,True,False,2023-05-24,1.0,1
sz001283,豪鹏科技,C38电气机械和器材制造业,SZ,2024-09-19,2024-10-23,24.22,48.63,1.00784475639967,20,34,1583737.23,2000601506.0,100030075.3,False,False,False,2022-09-05,745.0,1
sz001298,好上好,F51批发业,SZ,2023-01-12,2023-01-13,9.68,49.69,4.133264462809917,20,1,15025273.88,3665532541.0,183276627.05,False,False,False,2022-10-31,73.0,1
sz001299,美能能源,D45燃气生产和供应业,SZ,2024-04-26,2024-05-13,6.42,14.83,1.309968847352025,20,17,7320086.17,1833134628.0,91656731.4,False,False,False,2022-10-31,543.0,1
sz001300,三柏硕,C24文教、工美、体育和娱乐用品制造业,SZ,2023-10-23,2023-11-17,10.45,21.31,1.0392344497607655,20,25,1833996.67,2801329807.0,140066490.35,False,False,False,2022-10-19,369.0,1
sz001301,尚太科技,C30非金属矿物制品业,SZ,2022-12-28,2023-01-17,40.66,96.2,1.3659616330545994,20,20,2524473.4499999997,20577231366.0,1028861568.3,False,True,False,2022-12-28,0.0,1
sz001309,德明利,C39计算机、通信和其他电子设备制造业,SZ,2022-07-01,2022-07-11,31.85,67.69,1.1252747252747253,20,10,808805.96,4325304526.0,216265226.3,False,True,False,2022-07-01,0.0,1
sz001313,粤海饲料,C13农副食品加工业,SZ,2022-02-16,2022-03-08,6.46,20.5,2.173374613003096,20,20,6399692.21,9883873245.0,494193662.25,False,True,False,2022-02-16,0.0,1
sz001316,润贝航科,F51批发业,SZ,2025-04-09,2025-05-09,26.29,57.19,1.1753518448079117,20,30,1311218.71,5278723010.0,263936150.5,False,False,False,2022-06-24,1020.0,1
sz001317,三羊马,G58多式联运和运输代理业,SZ,2021-11-30,2021-12-30,19.2,108.63,4.6578125,20,30,1133847.79,7486124018.0,374306200.9,False,True,False,2021-11-30,0.0,1
sz001318,阳光乳业,C14食品制造业,SZ,2022-05-20,2022-06-02,11.35,32.1,1.8281938325991192,20,13,3910567.1500000004,8639692264.0,431984613.2,False,True,False,2022-05-20,0.0,1
sz001319,铭科精技,C36汽车制造业,SZ,2022-05-12,2022-05-24,17.87,44.5,1.4902070509233352,20,12,2220629.58,7497480042.0,374874002.1,False,True,False,2022-05-12,0.0,1
sz001324,长青科技,C37铁路、船舶、航空航天和其他运输设备制造业,SZ,2023-08-02,2023-08-22,20.7,41.87,1.0227053140096616,20,20,1493660.4,4520201807.0,226010090.35,False,False,False,2023-05-22,72.0,1
sz001330,博纳影业,R87广播、电视、电影和录音制作业,SZ,2022-08-18,2022-08-31,6.04,15.23,1.5215231788079473,20,13,12308812.04,15626048309.0,781302415.45,False,True,False,2022-08-18,0.0,1
sz001331,胜通能源,D45燃气生产和供应业,SZ,2025-02-12,2025-02-17,5.43,11.2,1.0626151012891345,20,5,1708809.25,340903590.0,17045179.5,False,False,False,2022-09-08,888.0,1
sz001332,锡装股份,C33金属制品业,SZ,2022-09-21,2022-09-26,31.34,88.77,1.8324824505424377,20,5,7858753.33,7327630594.0,366381529.7,False,True,False,2022-09-20,1.0,1
sz001337,四川黄金,B09有色金属矿采选业,SZ,2023-03-03,2023-03-23,8.51,33.2,2.901292596944771,20,20,2248527.6900000004,6642398521.0,332119926.05,False,True,False,2023-03-03,0.0,1
sz001338,永顺泰,C15酒、饮料和精制茶制造业,SZ,2022-11-16,2022-12-06,8.18,31.19,2.812958435207824,20,20,7593502.499999999,15461654633.0,773082731.65,False,True,False,2022-11-16,0.0,1
sz001359,平安电工,C30非金属矿物制品业,SZ,2025-07-01,2025-07-22,25.41,53.72,1.1141282959464776,20,21,13576231.82,7163118939.0,358155946.95,False,False,False,2024-03-28,460.0,1
sz001366,播恩集团,C13农副食品加工业,SZ,2023-03-07,2023-03-15,11.18,22.5,1.0125223613595709,20,8,2446754.66,4634734243.0,231736712.15,False,True,False,2023-03-07,0.0,1
sz001367,海森药业,C27医药制造业,SZ,2023-05-24,2023-05-25,22.37,52.86,1.3629861421546714,20,1,2763703.32,1191901189.0,59595059.45,False,True,False,2023-04-10,44.0,1
sz001379,腾达科技,C34通用设备制造业,SZ,2024-07-09,2024-07-30,12.2,24.61,1.0172131147540986,20,21,1282198.4600000002,2118304190.0,105915209.5,False,False,False,2024-01-19,172.0,1
sz001380,华纬科技,C34通用设备制造业,SZ,2023-06-08,2023-06-29,12.66,34.76,1.7456556082148498,20,21,7239332.52,3512245102.0,175612255.1,False,True,False,2023-05-16,23.0,1
sz001400,江顺科技,C35专用设备制造业,SZ,2025-12-17,2026-01-15,62.98,128.91,1.04684026675135,20,29,676892.63,6255569117.0,312778455.85,False,False,False,2025-04-24,237.0,1
sz001696,宗申动力,C34通用设备制造业,SZ,2007-07-06,2007-08-02,25.9,53.19,1.0536679536679538,20,27,613247.12,2695927107.0,134796355.35,False,False,False,1997-03-06,3774.0,1
sz001896,豫能控股,D44电力、热力生产和供应业,SZ,2020-12-11,2020-12-23,3.74,7.81,1.0882352941176467,20,12,10593219.45,6059290151.0,302964507.55,False,False,False,1998-01-22,8359.0,1
sz002005,德豪润达,C38电气机械和器材制造业,SZ,2007-07-06,2007-08-01,6.25,12.67,1.0272000000000001,20,26,1245417.99,1177059556.0,58852977.8,False,False,False,2004-06-25,1106.0,1
sz002006,精工科技,C35专用设备制造业,SZ,2007-08-02,2007-08-27,8.45,17.22,1.0378698224852072,20,25,760683.03,859721754.0,42986087.7,False,False,False,2004-06-25,1133.0,1
sz002007,华兰生物,C27医药制造业,SZ,2009-08-18,2009-09-14,28.14,60.5,1.149964463397299,20,27,2778212.81,12076197016.0,603809850.8,False,False,False,2004-06-25,1880.0,1
sz002008,大族激光,C35专用设备制造业,SZ,2026-04-14,2026-05-14,76.06,156.5,1.0575861162240336,20,30,10702032.62,114236378003.0,5711818900.15,False,False,False,2004-06-25,7963.0,1
sz002009,天奇股份,C35专用设备制造业,SZ,2024-02-06,2024-03-08,7.45,16.21,1.1758389261744968,20,31,5669906.57,7312195622.0,365609781.1,False,False,False,2004-06-29,7161.0,1
sz002010,传化智联,L72商务服务业,SZ,2015-06-23,2015-07-23,9.98,25.96,1.6012024048096194,20,30,4013306.7,8009117793.0,400455889.65,False,False,False,2004-06-29,4011.0,1
sz002011,盾安环境,C34通用设备制造业,SZ,2007-06-29,2007-07-23,12.2,25.3,1.0737704918032787,20,24,517176.03,968344492.0,48417224.6,False,False,False,2004-07-05,1089.0,1
sz002014,永新股份,C29橡胶和塑料制品业,SZ,2015-04-29,2015-05-26,12.4,24.99,1.0153225806451611,20,27,2167317.94,3318804604.0,165940230.2,False,False,False,2004-07-08,3947.0,1
sz002015,协鑫能科,D44电力、热力生产和供应业,SZ,2021-07-29,2021-08-25,8.2,16.5,1.0121951219512195,20,27,8428554.75,10330859264.0,516542963.2,False,False,False,2004-07-08,6230.0,1
sz002016,世荣兆业,K70房地产业,SZ,2008-11-07,2008-12-02,2.72,5.58,1.051470588235294,20,25,1583663.3399999999,683151604.0,34157580.2,False,False,False,2004-07-08,1583.0,1
sz002017,东信和平,C39计算机、通信和其他电子设备制造业,SZ,2018-12-10,2019-01-08,6.17,12.46,1.0194489465153973,20,29,6511670.17,5882426160.0,294121308.0,False,False,False,2004-07-13,5263.0,1
sz002019,亿帆医药,C27医药制造业,SZ,2007-01-26,2007-02-27,9.81,19.94,1.0326197757390418,20,32,288079.0,389116732.0,19455836.6,False,False,False,2004-07-13,927.0,1
sz002023,海特高新,C43金属制品、机械和设备修理业,SZ,2020-02-04,2020-02-21,10.08,20.55,1.0386904761904763,20,17,11049880.99,17257520913.0,862876045.65,False,False,False,2004-07-21,5676.0,1
sz002025,航天电器,C39计算机、通信和其他电子设备制造业,SZ,2015-07-08,2015-07-23,14.15,32.4,1.2897526501766783,20,15,4801712.29,11488411328.0,574420566.4,False,False,False,2004-07-26,3999.0,1
sz002027,分众传媒,L72商务服务业,SZ,2013-09-05,2013-10-10,4.53,9.33,1.0596026490066226,20,35,3741619.0600000005,2870501165.0,143525058.25,False,False,False,2004-08-04,3319.0,1
sz002029,七 匹 狼,C18纺织服装、服饰业,SZ,2015-05-07,2015-06-02,13.02,27.9,1.1428571428571428,20,26,8441562.1,16166018624.0,808300931.2,False,False,False,2004-08-06,3926.0,1
sz002031,巨轮智能,C35专用设备制造业,SZ,2022-06-08,2022-06-29,1.8,3.66,1.0333333333333332,20,21,19718838.130000003,4895139381.0,244756969.05,False,False,False,2004-08-16,6505.0,1
sz002034,旺能环境,D44电力、热力生产和供应业,SZ,2015-05-07,2015-06-03,30.85,62.8,1.0356564019448946,20,27,731126.84,3427745652.0,171387282.6,False,False,False,2004-08-26,3906.0,1
sz002036,联创电子,C39计算机、通信和其他电子设备制造业,SZ,2015-05-25,2015-06-12,9.45,32.0,2.3862433862433865,20,18,2766374.44,7670704520.0,383535226.0,False,False,False,2004-09-03,3916.0,1
sz002037,保利联合,C26化学原料和化学制品制造业,SZ,2022-01-20,2022-02-10,7.59,16.31,1.1488801054018443,20,21,2411408.96,2306490810.0,115324540.5,False,False,False,2004-09-08,6343.0,1
sz002039,黔源电力,D44电力、热力生产和供应业,SZ,2021-08-26,2021-09-23,14.09,28.74,1.0397444996451384,20,28,2411989.48,5092763555.0,254638177.75,False,False,False,2005-03-03,6020.0,1
sz002040,南 京 港,G55水上运输业,SZ,2007-08-16,2007-09-11,7.88,15.82,1.0076142131979697,20,26,2296810.99,2587695459.0,129384772.95,False,False,False,2005-03-25,874.0,1
sz002041,登海种业,A05农、林、牧、渔专业及辅助性活动,SZ,2008-04-03,2008-05-06,12.09,24.5,1.0264681555004134,20,33,1410516.4,2536631854.0,126831592.7,False,False,False,2005-04-18,1081.0,1
sz002042,华孚时尚,C17纺织业,SZ,2007-04-04,2007-05-09,6.86,13.97,1.0364431486880465,20,35,1277830.68,1248713372.0,62435668.6,False,False,False,2005-04-27,707.0,1
sz002044,美年健康,Q84卫生,SZ,2015-03-26,2015-04-23,11.04,46.88,3.246376811594203,20,28,2940550.6600000006,12073617310.0,603680865.5,False,False,False,2005-05-18,3599.0,1
sz002045,国光电器,C39计算机、通信和其他电子设备制造业,SZ,2015-10-22,2015-11-12,8.11,16.28,1.0073982737361287,20,21,6516794.3100000005,8017046064.0,400852303.2,False,False,False,2005-05-23,3804.0,1
sz002046,国机精工,C34通用设备制造业,SZ,2020-04-28,2020-05-14,5.18,10.86,1.0965250965250966,20,16,3234040.8200000003,2809384369.0,140469218.45,False,False,False,2005-05-26,5451.0,1
sz002047,宝鹰股份,E50建筑装饰、装修和其他建筑业,SZ,2024-10-11,2024-11-06,1.73,3.66,1.1156069364161851,20,26,12756398.37,3442558542.0,172127927.1,False,False,False,2005-05-31,7073.0,1
sz002049,紫光国微,C39计算机、通信和其他电子设备制造业,SZ,2015-07-08,2015-07-24,25.52,53.58,1.0995297805642634,20,16,2935359.53,11409004000.0,570450200.0,False,False,False,2005-06-06,3684.0,1
sz002051,中工国际,E48土木工程建筑业,SZ,2006-06-19,2006-06-19,15.5,50.0,2.225806451612903,20,0,1796739.0399999996,3219714168.0,160985708.4,False,True,False,2006-06-19,0.0,1
sz002052,同洲电子,C39计算机、通信和其他电子设备制造业,SZ,2024-09-19,2024-10-23,1.71,3.44,1.0116959064327484,20,34,3635578.53,858511239.0,42925561.95,False,False,False,2006-06-27,6659.0,1
sz002053,云南能投,D44电力、热力生产和供应业,SZ,2022-02-24,2022-03-21,9.5,19.61,1.0642105263157893,20,25,7550641.6,10982530195.0,549126509.75,False,False,False,2006-06-27,5721.0,1
sz002054,德美化工,C26化学原料和化学制品制造业,SZ,2018-10-19,2018-11-12,4.1,8.24,1.0097560975609756,20,24,5144829.2,3128255358.0,156412767.9,False,False,False,2006-07-25,4469.0,1
sz002055,ST得润,C39计算机、通信和其他电子设备制造业,SZ,2015-03-02,2015-03-25,13.79,29.77,1.1588107324147936,20,23,4511384.449999999,8583341376.0,429167068.8,True,False,False,2006-07-25,3142.0,1
sz002057,中钢天源,C26化学原料和化学制品制造业,SZ,2010-10-19,2010-11-01,15.75,31.65,1.0095238095238095,20,13,1499234.66,3234497532.0,161724876.6,False,False,False,2006-08-02,1539.0,1
sz002058,紫竹高科,C40仪器仪表制造业,SZ,2018-10-25,2018-11-21,8.75,17.82,1.0365714285714285,20,27,914226.3499999999,1180043988.0,59002199.4,False,False,False,2006-08-02,4467.0,1
sz002059,云南旅游,N78公共设施管理业,SZ,2015-07-08,2015-07-31,7.21,14.48,1.0083217753120666,20,23,2822373.56,3168741466.0,158437073.3,False,False,False,2006-08-10,3254.0,1
sz002062,宏润建设,E48土木工程建筑业,SZ,2020-02-07,2020-03-05,3.25,6.64,1.043076923076923,20,27,2383856.11,1169575329.0,58478766.45,False,False,False,2006-08-16,4923.0,1
sz002063,远光软件,I65软件和信息技术服务业,SZ,2015-03-09,2015-04-03,24.02,48.95,1.037885095753539,20,25,4645872.44,16151588416.0,807579420.8,False,False,False,2006-08-23,3120.0,1
sz002065,东华软件,I65软件和信息技术服务业,SZ,2025-01-17,2025-02-21,6.91,15.08,1.1823444283646887,20,35,51844000.14999999,56982450578.0,2849122528.9,False,False,False,2006-08-23,6722.0,1
sz002066,瑞泰科技,C30非金属矿物制品业,SZ,2015-05-29,2015-06-24,16.84,35.5,1.1080760095011875,20,26,4320393.67,11085593456.0,554279672.8,False,False,False,2006-08-23,3201.0,1
sz002067,景兴纸业,C22造纸和纸制品业,SZ,2014-06-04,2014-06-27,2.14,4.64,1.1682242990654204,20,23,24252666.439999998,8260871248.0,413043562.4,False,False,False,2006-09-15,2819.0,1
sz002069,獐子岛,A04渔业,SZ,2020-07-03,2020-07-30,2.9,6.25,1.1551724137931036,20,27,6922817.21,2890245812.0,144512290.6,False,False,False,2006-09-28,5027.0,1
sz002074,国轩高科,C38电气机械和器材制造业,SZ,2014-09-10,2014-10-14,8.01,19.9,1.4843945068664168,20,34,3716255.42,6834097746.0,341704887.3,False,False,False,2006-10-18,2884.0,1
sz002075,沙钢股份,C31黑色金属冶炼和压延加工业,SZ,2008-11-04,2008-12-30,1.42,2.96,1.084507042253521,20,56,1034321.3999999999,231414373.0,11570718.65,False,False,False,2006-10-25,741.0,1
sz002076,星光股份,C38电气机械和器材制造业,SZ,2024-02-08,2024-03-13,1.16,2.4,1.0689655172413794,20,34,6689286.11,1169100052.0,58455002.6,False,False,False,2006-10-25,6315.0,1
sz002077,大港股份,C39计算机、通信和其他电子设备制造业,SZ,2019-05-06,2019-05-15,4.99,10.01,1.006012024048096,20,9,6152927.08,4596250482.0,229812524.1,False,False,False,2006-11-16,4554.0,1
sz002081,金 螳 螂,E50建筑装饰、装修和其他建筑业,SZ,2026-04-07,2026-05-07,3.26,7.14,1.1901840490797548,20,30,38480918.28000001,20149789094.0,1007489454.7,False,False,False,2006-11-20,7078.0,1
sz002082,ST万邦,C27医药制造业,SZ,2026-03-06,2026-04-02,16.65,34.73,1.0858858858858857,20,27,6271564.4399999995,15670174866.0,783508743.3,True,False,False,2006-11-20,7046.0,1
sz002083,孚日股份,C17纺织业,SZ,2025-10-17,2025-11-13,5.07,10.51,1.0729783037475342,20,27,23069626.529999997,15234193835.0,761709691.75,False,False,False,2006-11-24,6902.0,1
sz002084,海鸥住工,C33金属制品业,SZ,2020-04-28,2020-05-28,4.6,9.75,1.1195652173913047,20,30,3131153.4899999998,2230268926.0,111513446.3,False,False,False,2006-11-24,4904.0,1
sz002085,万丰奥威,C36汽车制造业,SZ,2010-07-08,2010-09-03,7.27,15.02,1.0660247592847316,20,57,1690597.0599999998,2081476888.0,104073844.4,False,False,False,2006-11-28,1318.0,1
sz002086,东方海洋,A04渔业,SZ,2015-05-07,2015-06-03,18.79,39.0,1.0755721128259714,20,27,2534083.19,6879321120.0,343966056.0,False,False,False,2006-11-28,3082.0,1
sz002090,金智科技,C38电气机械和器材制造业,SZ,2022-06-16,2022-07-11,7.81,15.77,1.0192061459667094,20,25,3974952.28,5052341424.0,252617071.2,False,False,False,2006-12-08,5669.0,1
sz002093,国脉科技,I65软件和信息技术服务业,SZ,2015-03-30,2015-05-29,12.4,30.76,1.4806451612903224,20,60,10927737.829999998,18633170502.0,931658525.1,False,False,False,2006-12-15,3027.0,1
sz002094,青岛金王,C26化学原料和化学制品制造业,SZ,2015-12-09,2015-12-29,14.45,32.15,1.2249134948096887,20,20,3564173.53,10151536602.0,507576830.1,False,False,False,2006-12-15,3281.0,1
sz002095,生 意 宝,I64互联网和相关服务,SZ,2015-01-12,2015-02-04,31.0,62.8,1.0258064516129033,20,23,2534211.79,11932703632.0,596635181.6,False,False,False,2006-12-15,2950.0,1
sz002096,易普力,C26化学原料和化学制品制造业,SZ,2008-10-30,2008-11-26,5.43,10.98,1.0220994475138125,20,27,327949.94999999995,264595933.0,13229796.65,False,False,False,2006-12-22,678.0,1
sz002097,山河智能,C35专用设备制造业,SZ,2008-11-03,2008-11-19,6.79,14.55,1.1428571428571428,20,16,1328357.09,1402993072.0,70149653.6,False,False,False,2006-12-22,682.0,1
sz002098,浔兴股份,C41其他制造业,SZ,2015-05-07,2015-06-02,23.0,50.36,1.1895652173913045,20,26,1213795.0199999998,4406572496.0,220328624.8,False,False,False,2006-12-22,3058.0,1
sz002099,海翔药业,C27医药制造业,SZ,2015-07-09,2015-07-21,13.65,28.79,1.1091575091575092,20,12,6145355.1899999995,14162698144.0,708134907.2,False,False,False,2006-12-26,3117.0,1
sz002101,广东鸿图,C36汽车制造业,SZ,2022-05-30,2022-06-24,10.37,21.86,1.1080038572806172,20,25,9000499.06,14700368334.0,735018416.7,False,False,False,2006-12-29,5631.0,1
sz002103,广博股份,C24文教、工美、体育和娱乐用品制造业,SZ,2015-02-12,2015-03-27,13.85,27.8,1.0072202166064983,20,43,1315436.4800000004,2601986899.0,130099344.95,False,False,False,2007-01-10,2955.0,1
sz002104,恒宝股份,C39计算机、通信和其他电子设备制造业,SZ,2007-06-05,2007-06-20,21.79,45.85,1.1041762276273523,20,15,673055.19,2198285715.0,109914285.75,False,False,False,2007-01-10,146.0,1
sz002105,信隆健康,C37铁路、船舶、航空航天和其他运输设备制造业,SZ,2025-02-19,2025-03-13,5.2,11.3,1.1730769230769234,20,22,5263706.380000001,4199530821.0,209976541.05,False,False,False,2007-01-12,6613.0,1
sz002106,莱宝高科,C39计算机、通信和其他电子设备制造业,SZ,2010-10-18,2010-11-05,29.99,60.0,1.000666888962988,20,18,2103160.3499999996,8444850432.0,422242521.6,False,False,False,2007-01-12,1375.0,1
sz002109,ST兴化,C26化学原料和化学制品制造业,SZ,2021-02-08,2021-03-09,3.13,6.27,1.0031948881789137,20,29,12584488.74,6300173604.0,315008680.2,True,False,False,2007-01-26,5127.0,1
sz002114,罗平锌电,C32有色金属冶炼和压延加工业,SZ,2008-11-25,2008-12-16,3.87,7.96,1.0568475452196382,20,21,901807.54,554061612.0,27703080.6,False,False,False,2007-02-15,649.0,1
sz002115,三维通信,L72商务服务业,SZ,2024-11-19,2024-12-16,5.55,11.92,1.147747747747748,20,27,22564089.55,16729870092.0,836493504.6,False,False,False,2007-02-15,6487.0,1
sz002117,东港股份,C23印刷和记录媒介复制业,SZ,2015-07-09,2015-07-20,17.5,37.12,1.121142857142857,20,11,2493828.6500000004,6780318544.0,339015927.2,False,False,False,2007-03-02,3051.0,1
sz002119,康强电子,C39计算机、通信和其他电子设备制造业,SZ,2015-05-11,2015-05-28,14.27,46.09,2.2298528381219342,20,17,2187145.7199999997,8884897554.0,444244877.7,False,False,False,2007-03-02,2992.0,1
sz002121,科陆电子,C40仪器仪表制造业,SZ,2008-11-03,2008-11-21,7.5,15.27,1.036,20,18,340939.11,381282155.0,19064107.75,False,False,False,2007-03-06,608.0,1
sz002122,ST汇洲,C34通用设备制造业,SZ,2016-09-19,2016-11-03,7.33,14.98,1.0436562073669848,20,45,11544384.73,13391324668.0,669566233.4,True,False,False,2007-03-28,3463.0,1
sz002123,梦网科技,I65软件和信息技术服务业,SZ,2015-03-26,2015-04-08,10.14,21.5,1.1203155818540433,20,13,5396895.99,10637509665.0,531875483.25,False,False,False,2007-03-28,2920.0,1
sz002124,天邦食品,A03畜牧业,SZ,2015-07-07,2015-07-23,12.28,24.97,1.0333876221498373,20,16,1427774.14,2853932625.0,142696631.25,False,False,False,2007-04-03,3017.0,1
sz002125,湘潭电化,C26化学原料和化学制品制造业,SZ,2015-03-13,2015-05-12,11.92,25.03,1.099832214765101,20,60,1628012.76,2866417314.0,143320865.7,False,False,False,2007-04-03,2901.0,1
